first_date,country,installs,retained_d1,retained_d7,retention_d1,retention_d7,retention_d1_percent,retention_d7_percent
2022-02-07,SK,132,48,8,0.36363636363636365,0.06060606060606061,36.36,6.06
2022-02-07,SL,24,4,1,0.16666666666666666,0.041666666666666664,16.67,4.17
2022-02-07,SM,2,2,0,1.0,0.0,100.0,0.0
2022-02-07,SN,31,10,3,0.3225806451612903,0.0967741935483871,32.26,9.68
2022-02-07,SO,16,6,1,0.375,0.0625,37.5,6.25
2022-02-07,SR,2,0,0,0.0,0.0,0.0,0.0
2022-02-07,SV,52,20,7,0.38461538461538464,0.1346153846153846,38.46,13.46
2022-02-07,TC,1,0,0,0.0,0.0,0.0,0.0
2022-02-07,TD,1,0,0,0.0,0.0,0.0,0.0
2022-02-07,TG,3,1,1,0.3333333333333333,0.3333333333333333,33.33,33.33
2022-02-07,TH,973,301,41,0.30935251798561153,0.0421377183967112,30.94,4.21
2022-02-07,TJ,50,17,8,0.34,0.16,34.0,16.0
2022-02-07,TL,1,1,1,1.0,1.0,100.0,100.0
2022-02-07,TM,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-02-07,TN,33,11,3,0.3333333333333333,0.09090909090909091,33.33,9.09
2022-02-07,TR,1719,611,66,0.3554392088423502,0.038394415357766144,35.54,3.84
2022-02-07,TT,32,13,2,0.40625,0.0625,40.62,6.25
2022-02-07,TV,1,0,0,0.0,0.0,0.0,0.0
2022-02-07,TW,404,128,20,0.31683168316831684,0.04950495049504951,31.68,4.95
2022-02-07,TZ,6,3,1,0.5,0.16666666666666666,50.0,16.67
2022-02-07,UA,563,201,35,0.35701598579040855,0.06216696269982238,35.7,6.22
2022-02-07,UG,9,2,0,0.2222222222222222,0.0,22.22,0.0
2022-02-07,US,7657,2459,821,0.32114405119498496,0.1072221496669714,32.11,10.72
2022-02-07,UY,44,13,6,0.29545454545454547,0.13636363636363635,29.55,13.64
2022-02-07,UZ,126,36,11,0.2857142857142857,0.0873015873015873,28.57,8.73
2022-02-07,VC,3,0,0,0.0,0.0,0.0,0.0
2022-02-07,VE,13,8,2,0.6153846153846154,0.15384615384615385,61.54,15.38
2022-02-07,VI,1,0,0,0.0,0.0,0.0,0.0
2022-02-07,VN,2192,526,66,0.23996350364963503,0.030109489051094892,24.0,3.01
2022-02-07,XK,11,1,1,0.09090909090909091,0.09090909090909091,9.09,9.09
2022-02-07,XX,1,1,0,1.0,0.0,100.0,0.0
2022-02-07,YE,57,14,6,0.24561403508771928,0.10526315789473684,24.56,10.53
2022-02-07,YT,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-07,ZA,230,79,16,0.34347826086956523,0.06956521739130435,34.35,6.96
2022-02-07,ZM,2,1,0,0.5,0.0,50.0,0.0
2022-02-07,ZW,18,4,0,0.2222222222222222,0.0,22.22,0.0
2022-02-08,AE,71,25,4,0.352112676056338,0.056338028169014086,35.21,5.63
2022-02-08,AF,30,4,1,0.13333333333333333,0.03333333333333333,13.33,3.33
2022-02-08,AL,18,3,3,0.16666666666666666,0.16666666666666666,16.67,16.67
2022-02-08,AM,25,11,1,0.44,0.04,44.0,4.0
2022-02-08,AO,4,2,0,0.5,0.0,50.0,0.0
2022-02-08,AR,1302,479,88,0.36789554531490015,0.06758832565284179,36.79,6.76
2022-02-08,AS,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,AT,33,7,0,0.21212121212121213,0.0,21.21,0.0
2022-02-08,AU,160,58,17,0.3625,0.10625,36.25,10.62
2022-02-08,AZ,85,29,5,0.3411764705882353,0.058823529411764705,34.12,5.88
2022-02-08,BA,56,18,2,0.32142857142857145,0.03571428571428571,32.14,3.57
2022-02-08,BB,2,2,0,1.0,0.0,100.0,0.0
2022-02-08,BD,131,49,16,0.37404580152671757,0.12213740458015267,37.4,12.21
2022-02-08,BE,61,22,5,0.36065573770491804,0.08196721311475409,36.07,8.2
2022-02-08,BF,23,7,1,0.30434782608695654,0.043478260869565216,30.43,4.35
2022-02-08,BG,109,28,4,0.25688073394495414,0.03669724770642202,25.69,3.67
2022-02-08,BH,7,1,0,0.14285714285714285,0.0,14.29,0.0
2022-02-08,BJ,5,2,1,0.4,0.2,40.0,20.0
2022-02-08,BN,8,3,1,0.375,0.125,37.5,12.5
2022-02-08,BO,214,72,12,0.3364485981308411,0.056074766355140186,33.64,5.61
2022-02-08,BR,2470,764,122,0.30931174089068825,0.04939271255060729,30.93,4.94
2022-02-08,BS,3,2,1,0.6666666666666666,0.3333333333333333,66.67,33.33
2022-02-08,BT,2,2,0,1.0,0.0,100.0,0.0
2022-02-08,BW,1,1,0,1.0,0.0,100.0,0.0
2022-02-08,BY,102,37,8,0.3627450980392157,0.0784313725490196,36.27,7.84
2022-02-08,BZ,6,3,0,0.5,0.0,50.0,0.0
2022-02-08,CA,174,57,11,0.3275862068965517,0.06321839080459771,32.76,6.32
2022-02-08,CD,2,1,0,0.5,0.0,50.0,0.0
2022-02-08,CF,2,0,0,0.0,0.0,0.0,0.0
2022-02-08,CG,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,CH,32,7,1,0.21875,0.03125,21.88,3.12
2022-02-08,CI,36,8,2,0.2222222222222222,0.05555555555555555,22.22,5.56
2022-02-08,CL,423,127,24,0.30023640661938533,0.05673758865248227,30.02,5.67
2022-02-08,CM,7,1,1,0.14285714285714285,0.14285714285714285,14.29,14.29
2022-02-08,CN,1293,283,38,0.2188708430007734,0.029389017788089715,21.89,2.94
2022-02-08,CO,419,174,27,0.4152744630071599,0.06443914081145585,41.53,6.44
2022-02-08,CR,48,15,5,0.3125,0.10416666666666667,31.25,10.42
2022-02-08,CY,4,3,0,0.75,0.0,75.0,0.0
2022-02-08,CZ,135,41,8,0.3037037037037037,0.05925925925925926,30.37,5.93
2022-02-08,DE,612,161,41,0.2630718954248366,0.06699346405228758,26.31,6.7
2022-02-08,DJ,6,2,1,0.3333333333333333,0.16666666666666666,33.33,16.67
2022-02-08,DK,14,5,0,0.35714285714285715,0.0,35.71,0.0
2022-02-08,DO,64,25,3,0.390625,0.046875,39.06,4.69
2022-02-08,DZ,2,1,0,0.5,0.0,50.0,0.0
2022-02-08,EC,106,40,7,0.37735849056603776,0.0660377358490566,37.74,6.6
2022-02-08,EE,2,0,0,0.0,0.0,0.0,0.0
2022-02-08,EG,13,4,0,0.3076923076923077,0.0,30.77,0.0
2022-02-08,EH,1,1,0,1.0,0.0,100.0,0.0
2022-02-08,ES,211,66,12,0.3127962085308057,0.05687203791469194,31.28,5.69
2022-02-08,ET,5,2,0,0.4,0.0,40.0,0.0
2022-02-08,FI,22,9,1,0.4090909090909091,0.045454545454545456,40.91,4.55
2022-02-08,FJ,7,1,1,0.14285714285714285,0.14285714285714285,14.29,14.29
2022-02-08,FM,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,FO,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,FR,695,251,59,0.36115107913669064,0.08489208633093526,36.12,8.49
2022-02-08,GB,275,92,26,0.33454545454545453,0.09454545454545454,33.45,9.45
2022-02-08,GE,56,23,1,0.4107142857142857,0.017857142857142856,41.07,1.79
2022-02-08,GF,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,GH,13,2,0,0.15384615384615385,0.0,15.38,0.0
2022-02-08,GM,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,GN,45,6,6,0.13333333333333333,0.13333333333333333,13.33,13.33
2022-02-08,GP,1,1,0,1.0,0.0,100.0,0.0
2022-02-08,GR,218,84,14,0.3853211009174312,0.06422018348623854,38.53,6.42
2022-02-08,GT,99,35,7,0.35353535353535354,0.0707070707070707,35.35,7.07
2022-02-08,GU,6,2,0,0.3333333333333333,0.0,33.33,0.0
2022-02-08,GY,4,0,0,0.0,0.0,0.0,0.0
2022-02-08,HK,35,8,3,0.22857142857142856,0.08571428571428572,22.86,8.57
2022-02-08,HN,44,13,1,0.29545454545454547,0.022727272727272728,29.55,2.27
2022-02-08,HR,95,43,11,0.45263157894736844,0.11578947368421053,45.26,11.58
2022-02-08,HT,13,4,1,0.3076923076923077,0.07692307692307693,30.77,7.69
2022-02-08,HU,163,68,11,0.4171779141104294,0.06748466257668712,41.72,6.75
2022-02-08,ID,2510,849,124,0.33824701195219126,0.04940239043824701,33.82,4.94
2022-02-08,IE,25,7,2,0.28,0.08,28.0,8.0
2022-02-08,IL,96,28,8,0.2916666666666667,0.08333333333333333,29.17,8.33
2022-02-08,IN,7427,3228,861,0.4346304025851622,0.11592836946277098,43.46,11.59
2022-02-08,IQ,114,40,8,0.3508771929824561,0.07017543859649122,35.09,7.02
2022-02-08,IT,576,214,51,0.3715277777777778,0.08854166666666667,37.15,8.85
2022-02-08,JM,48,18,1,0.375,0.020833333333333332,37.5,2.08
2022-02-08,JO,47,17,1,0.3617021276595745,0.02127659574468085,36.17,2.13
2022-02-08,JP,915,354,121,0.38688524590163936,0.13224043715846995,38.69,13.22
2022-02-08,KE,21,11,2,0.5238095238095238,0.09523809523809523,52.38,9.52
2022-02-08,KG,46,12,3,0.2608695652173913,0.06521739130434782,26.09,6.52
2022-02-08,KH,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,KI,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,KR,232,65,15,0.2801724137931034,0.06465517241379311,28.02,6.47
2022-02-08,KW,31,8,0,0.25806451612903225,0.0,25.81,0.0
2022-02-08,KY,1,0,1,0.0,1.0,0.0,100.0
2022-02-08,KZ,784,257,59,0.3278061224489796,0.07525510204081633,32.78,7.53
2022-02-08,LA,26,7,0,0.2692307692307692,0.0,26.92,0.0
2022-02-08,LB,32,15,0,0.46875,0.0,46.88,0.0
2022-02-08,LK,13,3,2,0.23076923076923078,0.15384615384615385,23.08,15.38
2022-02-08,LT,24,7,1,0.2916666666666667,0.041666666666666664,29.17,4.17
2022-02-08,LV,9,4,0,0.4444444444444444,0.0,44.44,0.0
2022-02-08,LY,109,35,9,0.3211009174311927,0.08256880733944955,32.11,8.26
2022-02-08,MA,54,18,3,0.3333333333333333,0.05555555555555555,33.33,5.56
2022-02-08,MD,25,7,1,0.28,0.04,28.0,4.0
2022-02-08,ME,6,2,0,0.3333333333333333,0.0,33.33,0.0
2022-02-08,MG,4,0,0,0.0,0.0,0.0,0.0
2022-02-08,MH,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,MK,23,6,2,0.2608695652173913,0.08695652173913043,26.09,8.7
2022-02-08,ML,102,31,5,0.30392156862745096,0.049019607843137254,30.39,4.9
2022-02-08,MM,331,115,25,0.3474320241691843,0.0755287009063444,34.74,7.55
2022-02-08,MN,2,0,0,0.0,0.0,0.0,0.0
2022-02-08,MQ,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-02-08,MR,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,MT,1,0,1,0.0,1.0,0.0,100.0
2022-02-08,MU,4,1,1,0.25,0.25,25.0,25.0
2022-02-08,MV,2,1,0,0.5,0.0,50.0,0.0
2022-02-08,MW,6,0,1,0.0,0.16666666666666666,0.0,16.67
2022-02-08,MX,2672,911,202,0.34094311377245506,0.07559880239520958,34.09,7.56
2022-02-08,MY,241,81,12,0.3360995850622407,0.04979253112033195,33.61,4.98
2022-02-08,MZ,13,4,1,0.3076923076923077,0.07692307692307693,30.77,7.69
2022-02-08,NC,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-08,NE,41,12,3,0.2926829268292683,0.07317073170731707,29.27,7.32
2022-02-08,NG,265,62,21,0.2339622641509434,0.07924528301886792,23.4,7.92
2022-02-08,NI,118,44,3,0.3728813559322034,0.025423728813559324,37.29,2.54
2022-02-08,NL,45,12,1,0.26666666666666666,0.022222222222222223,26.67,2.22
2022-02-08,NO,12,4,0,0.3333333333333333,0.0,33.33,0.0
2022-02-08,NP,60,17,1,0.2833333333333333,0.016666666666666666,28.33,1.67
2022-02-08,NZ,30,13,3,0.43333333333333335,0.1,43.33,10.0
2022-02-08,OM,34,9,1,0.2647058823529412,0.029411764705882353,26.47,2.94
2022-02-08,PA,38,16,2,0.42105263157894735,0.05263157894736842,42.11,5.26
2022-02-08,PE,714,256,60,0.3585434173669468,0.08403361344537816,35.85,8.4
2022-02-08,PF,5,1,1,0.2,0.2,20.0,20.0
2022-02-08,PG,8,1,1,0.125,0.125,12.5,12.5
2022-02-08,PH,1369,421,70,0.3075237399561724,0.05113221329437546,30.75,5.11
2022-02-08,PK,11,2,1,0.18181818181818182,0.09090909090909091,18.18,9.09
2022-02-08,PL,282,86,20,0.3049645390070922,0.07092198581560284,30.5,7.09
2022-02-08,PR,31,11,5,0.3548387096774194,0.16129032258064516,35.48,16.13
2022-02-08,PS,236,88,12,0.3728813559322034,0.05084745762711865,37.29,5.08
2022-02-08,PT,117,33,2,0.28205128205128205,0.017094017094017096,28.21,1.71
2022-02-08,PY,145,59,13,0.4068965517241379,0.0896551724137931,40.69,8.97
2022-02-08,QA,11,2,0,0.18181818181818182,0.0,18.18,0.0
2022-02-08,RE,19,8,0,0.42105263157894735,0.0,42.11,0.0
2022-02-08,RO,468,181,31,0.38675213675213677,0.06623931623931624,38.68,6.62
2022-02-08,RS,58,25,8,0.43103448275862066,0.13793103448275862,43.1,13.79
2022-02-08,RU,3071,1015,179,0.33051123412569194,0.05828720286551612,33.05,5.83
2022-02-08,RW,2,2,1,1.0,0.5,100.0,50.0
2022-02-08,SA,152,40,9,0.2631578947368421,0.05921052631578947,26.32,5.92
2022-02-08,SC,2,0,0,0.0,0.0,0.0,0.0
2022-02-08,SD,11,2,0,0.18181818181818182,0.0,18.18,0.0
2022-02-08,SE,29,7,1,0.2413793103448276,0.034482758620689655,24.14,3.45
2022-02-08,SG,31,14,2,0.45161290322580644,0.06451612903225806,45.16,6.45
2022-02-08,SI,49,14,4,0.2857142857142857,0.08163265306122448,28.57,8.16
2022-02-08,SK,127,47,8,0.3700787401574803,0.06299212598425197,37.01,6.3
2022-02-08,SL,6,0,0,0.0,0.0,0.0,0.0
2022-02-08,SN,27,13,5,0.48148148148148145,0.18518518518518517,48.15,18.52
2022-02-08,SO,10,2,0,0.2,0.0,20.0,0.0
2022-02-08,SR,1,1,0,1.0,0.0,100.0,0.0
2022-02-08,SS,2,1,1,0.5,0.5,50.0,50.0
2022-02-08,SV,58,23,8,0.39655172413793105,0.13793103448275862,39.66,13.79
2022-02-08,SZ,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-08,TD,2,0,0,0.0,0.0,0.0,0.0
2022-02-08,TG,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-02-08,TH,1106,329,53,0.2974683544303797,0.04792043399638336,29.75,4.79
2022-02-08,TJ,43,16,6,0.37209302325581395,0.13953488372093023,37.21,13.95
2022-02-08,TM,7,1,1,0.14285714285714285,0.14285714285714285,14.29,14.29
2022-02-08,TN,20,7,2,0.35,0.1,35.0,10.0
2022-02-08,TR,1518,467,74,0.30764163372859027,0.048748353096179184,30.76,4.87
2022-02-08,TT,39,18,3,0.46153846153846156,0.07692307692307693,46.15,7.69
2022-02-08,TV,2,2,0,1.0,0.0,100.0,0.0
2022-02-08,TW,336,112,20,0.3333333333333333,0.05952380952380952,33.33,5.95
2022-02-08,TZ,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-08,UA,473,163,21,0.34460887949260044,0.04439746300211417,34.46,4.44
2022-02-08,UG,3,3,0,1.0,0.0,100.0,0.0
2022-02-08,US,5946,1931,608,0.32475613858055835,0.10225361587621931,32.48,10.23
2022-02-08,UY,36,17,1,0.4722222222222222,0.027777777777777776,47.22,2.78
2022-02-08,UZ,111,34,4,0.3063063063063063,0.036036036036036036,30.63,3.6
2022-02-08,VE,17,3,0,0.17647058823529413,0.0,17.65,0.0
2022-02-08,VN,1867,540,59,0.289234065345474,0.03160149973219068,28.92,3.16
2022-02-08,WF,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,XK,7,4,0,0.5714285714285714,0.0,57.14,0.0
2022-02-08,XX,1,0,0,0.0,0.0,0.0,0.0
2022-02-08,YE,67,20,8,0.29850746268656714,0.11940298507462686,29.85,11.94
2022-02-08,YT,4,2,1,0.5,0.25,50.0,25.0
2022-02-08,ZA,256,87,13,0.33984375,0.05078125,33.98,5.08
2022-02-08,ZM,7,4,1,0.5714285714285714,0.14285714285714285,57.14,14.29
2022-02-08,ZW,13,1,0,0.07692307692307693,0.0,7.69,0.0
2022-02-09,AD,1,1,1,1.0,1.0,100.0,100.0
2022-02-09,AE,78,25,3,0.32051282051282054,0.038461538461538464,32.05,3.85
2022-02-09,AF,27,7,1,0.25925925925925924,0.037037037037037035,25.93,3.7
2022-02-09,AG,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,AL,22,12,3,0.5454545454545454,0.13636363636363635,54.55,13.64
2022-02-09,AM,18,5,0,0.2777777777777778,0.0,27.78,0.0
2022-02-09,AO,4,0,0,0.0,0.0,0.0,0.0
2022-02-09,AR,1428,558,128,0.3907563025210084,0.0896358543417367,39.08,8.96
2022-02-09,AT,27,8,3,0.2962962962962963,0.1111111111111111,29.63,11.11
2022-02-09,AU,230,75,22,0.32608695652173914,0.09565217391304348,32.61,9.57
2022-02-09,AW,1,1,0,1.0,0.0,100.0,0.0
2022-02-09,AZ,75,28,7,0.37333333333333335,0.09333333333333334,37.33,9.33
2022-02-09,BA,42,17,3,0.40476190476190477,0.07142857142857142,40.48,7.14
2022-02-09,BB,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-09,BD,105,37,6,0.3523809523809524,0.05714285714285714,35.24,5.71
2022-02-09,BE,103,26,5,0.2524271844660194,0.04854368932038835,25.24,4.85
2022-02-09,BF,24,4,4,0.16666666666666666,0.16666666666666666,16.67,16.67
2022-02-09,BG,105,33,3,0.3142857142857143,0.02857142857142857,31.43,2.86
2022-02-09,BH,13,3,3,0.23076923076923078,0.23076923076923078,23.08,23.08
2022-02-09,BJ,8,2,2,0.25,0.25,25.0,25.0
2022-02-09,BN,7,3,0,0.42857142857142855,0.0,42.86,0.0
2022-02-09,BO,158,72,11,0.45569620253164556,0.06962025316455696,45.57,6.96
2022-02-09,BR,2215,686,131,0.309706546275395,0.05914221218961625,30.97,5.91
2022-02-09,BS,3,0,0,0.0,0.0,0.0,0.0
2022-02-09,BT,3,0,0,0.0,0.0,0.0,0.0
2022-02-09,BW,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-09,BY,78,24,5,0.3076923076923077,0.0641025641025641,30.77,6.41
2022-02-09,BZ,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,CA,163,52,10,0.31901840490797545,0.06134969325153374,31.9,6.13
2022-02-09,CD,4,0,1,0.0,0.25,0.0,25.0
2022-02-09,CG,2,0,0,0.0,0.0,0.0,0.0
2022-02-09,CH,37,5,0,0.13513513513513514,0.0,13.51,0.0
2022-02-09,CI,56,10,3,0.17857142857142858,0.05357142857142857,17.86,5.36
2022-02-09,CL,345,114,19,0.33043478260869563,0.05507246376811594,33.04,5.51
2022-02-09,CM,9,2,0,0.2222222222222222,0.0,22.22,0.0
2022-02-09,CN,1672,381,33,0.2278708133971292,0.019736842105263157,22.79,1.97
2022-02-09,CO,369,118,30,0.31978319783197834,0.08130081300813008,31.98,8.13
2022-02-09,CR,36,15,0,0.4166666666666667,0.0,41.67,0.0
2022-02-09,CV,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-02-09,CW,3,0,0,0.0,0.0,0.0,0.0
2022-02-09,CY,8,3,1,0.375,0.125,37.5,12.5
2022-02-09,CZ,127,42,8,0.33070866141732286,0.06299212598425197,33.07,6.3
2022-02-09,DE,418,121,21,0.2894736842105263,0.050239234449760764,28.95,5.02
2022-02-09,DJ,3,1,1,0.3333333333333333,0.3333333333333333,33.33,33.33
2022-02-09,DK,12,2,1,0.16666666666666666,0.08333333333333333,16.67,8.33
2022-02-09,DO,54,19,6,0.35185185185185186,0.1111111111111111,35.19,11.11
2022-02-09,DZ,2,1,0,0.5,0.0,50.0,0.0
2022-02-09,EC,95,30,4,0.3157894736842105,0.042105263157894736,31.58,4.21
2022-02-09,EE,4,1,0,0.25,0.0,25.0,0.0
2022-02-09,EG,14,4,1,0.2857142857142857,0.07142857142857142,28.57,7.14
2022-02-09,EH,4,1,0,0.25,0.0,25.0,0.0
2022-02-09,ES,172,44,10,0.2558139534883721,0.05813953488372093,25.58,5.81
2022-02-09,ET,21,5,0,0.23809523809523808,0.0,23.81,0.0
2022-02-09,FI,17,5,0,0.29411764705882354,0.0,29.41,0.0
2022-02-09,FJ,6,1,0,0.16666666666666666,0.0,16.67,0.0
2022-02-09,FM,2,1,0,0.5,0.0,50.0,0.0
2022-02-09,FR,748,234,55,0.31283422459893045,0.07352941176470588,31.28,7.35
2022-02-09,GA,3,0,0,0.0,0.0,0.0,0.0
2022-02-09,GB,257,87,22,0.33852140077821014,0.08560311284046693,33.85,8.56
2022-02-09,GE,24,6,0,0.25,0.0,25.0,0.0
2022-02-09,GF,3,2,1,0.6666666666666666,0.3333333333333333,66.67,33.33
2022-02-09,GH,11,2,0,0.18181818181818182,0.0,18.18,0.0
2022-02-09,GM,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,GN,41,9,4,0.21951219512195122,0.0975609756097561,21.95,9.76
2022-02-09,GP,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-02-09,GR,217,77,15,0.3548387096774194,0.06912442396313365,35.48,6.91
2022-02-09,GT,96,37,7,0.3854166666666667,0.07291666666666667,38.54,7.29
2022-02-09,GU,1,1,0,1.0,0.0,100.0,0.0
2022-02-09,GY,5,1,0,0.2,0.0,20.0,0.0
2022-02-09,HK,28,8,3,0.2857142857142857,0.10714285714285714,28.57,10.71
2022-02-09,HN,45,15,2,0.3333333333333333,0.044444444444444446,33.33,4.44
2022-02-09,HR,81,42,7,0.5185185185185185,0.08641975308641975,51.85,8.64
2022-02-09,HT,14,5,1,0.35714285714285715,0.07142857142857142,35.71,7.14
2022-02-09,HU,159,45,8,0.2830188679245283,0.050314465408805034,28.3,5.03
2022-02-09,ID,2234,789,108,0.3531781557743957,0.048343777976723366,35.32,4.83
2022-02-09,IE,29,6,2,0.20689655172413793,0.06896551724137931,20.69,6.9
2022-02-09,IL,99,31,6,0.31313131313131315,0.06060606060606061,31.31,6.06
2022-02-09,IN,6735,2838,734,0.42138084632516704,0.10898292501855976,42.14,10.9
2022-02-09,IQ,93,25,1,0.26881720430107525,0.010752688172043012,26.88,1.08
2022-02-09,IT,428,162,37,0.37850467289719625,0.08644859813084112,37.85,8.64
2022-02-09,JM,52,14,3,0.2692307692307692,0.057692307692307696,26.92,5.77
2022-02-09,JO,65,20,2,0.3076923076923077,0.03076923076923077,30.77,3.08
2022-02-09,JP,808,318,101,0.3935643564356436,0.125,39.36,12.5
2022-02-09,KE,17,5,1,0.29411764705882354,0.058823529411764705,29.41,5.88
2022-02-09,KG,39,11,3,0.28205128205128205,0.07692307692307693,28.21,7.69
2022-02-09,KH,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,KN,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,KR,220,58,20,0.2636363636363636,0.09090909090909091,26.36,9.09
2022-02-09,KW,32,5,0,0.15625,0.0,15.62,0.0
2022-02-09,KZ,488,162,30,0.3319672131147541,0.06147540983606557,33.2,6.15
2022-02-09,LA,42,15,3,0.35714285714285715,0.07142857142857142,35.71,7.14
2022-02-09,LB,40,13,3,0.325,0.075,32.5,7.5
2022-02-09,LC,3,0,0,0.0,0.0,0.0,0.0
2022-02-09,LK,15,5,0,0.3333333333333333,0.0,33.33,0.0
2022-02-09,LR,1,0,1,0.0,1.0,0.0,100.0
2022-02-09,LT,22,7,1,0.3181818181818182,0.045454545454545456,31.82,4.55
2022-02-09,LU,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,LV,10,2,0,0.2,0.0,20.0,0.0
2022-02-09,LY,107,33,12,0.308411214953271,0.11214953271028037,30.84,11.21
2022-02-09,MA,63,21,3,0.3333333333333333,0.047619047619047616,33.33,4.76
2022-02-09,MD,24,11,2,0.4583333333333333,0.08333333333333333,45.83,8.33
2022-02-09,ME,5,2,0,0.4,0.0,40.0,0.0
2022-02-09,MG,1,1,0,1.0,0.0,100.0,0.0
2022-02-09,MH,1,0,1,0.0,1.0,0.0,100.0
2022-02-09,MK,17,5,0,0.29411764705882354,0.0,29.41,0.0
2022-02-09,ML,88,23,6,0.26136363636363635,0.06818181818181818,26.14,6.82
2022-02-09,MM,249,92,24,0.36947791164658633,0.0963855421686747,36.95,9.64
2022-02-09,MN,4,0,0,0.0,0.0,0.0,0.0
2022-02-09,MQ,2,1,0,0.5,0.0,50.0,0.0
2022-02-09,MT,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-02-09,MU,4,2,0,0.5,0.0,50.0,0.0
2022-02-09,MV,5,1,0,0.2,0.0,20.0,0.0
2022-02-09,MW,2,0,1,0.0,0.5,0.0,50.0
2022-02-09,MX,2297,733,166,0.31911188506747934,0.07226817588158467,31.91,7.23
2022-02-09,MY,231,72,6,0.3116883116883117,0.025974025974025976,31.17,2.6
2022-02-09,MZ,20,4,0,0.2,0.0,20.0,0.0
2022-02-09,NC,3,3,1,1.0,0.3333333333333333,100.0,33.33
2022-02-09,NE,32,4,5,0.125,0.15625,12.5,15.62
2022-02-09,NG,274,56,18,0.20437956204379562,0.06569343065693431,20.44,6.57
2022-02-09,NI,77,30,8,0.38961038961038963,0.1038961038961039,38.96,10.39
2022-02-09,NL,47,11,4,0.23404255319148937,0.0851063829787234,23.4,8.51
2022-02-09,NO,17,4,1,0.23529411764705882,0.058823529411764705,23.53,5.88
2022-02-09,NP,44,13,0,0.29545454545454547,0.0,29.55,0.0
2022-02-09,NZ,36,13,5,0.3611111111111111,0.1388888888888889,36.11,13.89
2022-02-09,OM,36,12,3,0.3333333333333333,0.08333333333333333,33.33,8.33
2022-02-09,PA,39,19,2,0.48717948717948717,0.05128205128205128,48.72,5.13
2022-02-09,PE,1233,471,105,0.3819951338199513,0.0851581508515815,38.2,8.52
2022-02-09,PF,3,0,0,0.0,0.0,0.0,0.0
2022-02-09,PG,9,0,1,0.0,0.1111111111111111,0.0,11.11
2022-02-09,PH,1298,435,67,0.33513097072419107,0.05161787365177196,33.51,5.16
2022-02-09,PK,26,9,2,0.34615384615384615,0.07692307692307693,34.62,7.69
2022-02-09,PL,214,80,12,0.37383177570093457,0.056074766355140186,37.38,5.61
2022-02-09,PR,25,9,1,0.36,0.04,36.0,4.0
2022-02-09,PS,210,68,14,0.3238095238095238,0.06666666666666667,32.38,6.67
2022-02-09,PT,94,25,5,0.26595744680851063,0.05319148936170213,26.6,5.32
2022-02-09,PY,149,53,8,0.35570469798657717,0.053691275167785234,35.57,5.37
2022-02-09,QA,5,2,0,0.4,0.0,40.0,0.0
2022-02-09,RE,35,12,4,0.34285714285714286,0.11428571428571428,34.29,11.43
2022-02-09,RO,361,136,18,0.3767313019390582,0.04986149584487535,37.67,4.99
2022-02-09,RS,73,22,6,0.3013698630136986,0.0821917808219178,30.14,8.22
2022-02-09,RU,2361,792,141,0.3354510800508259,0.05972045743329098,33.55,5.97
2022-02-09,RW,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,SA,216,58,10,0.26851851851851855,0.046296296296296294,26.85,4.63
2022-02-09,SB,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,SC,1,0,0,0.0,0.0,0.0,0.0
2022-02-09,SD,15,4,3,0.26666666666666666,0.2,26.67,20.0
2022-02-09,SE,35,8,1,0.22857142857142856,0.02857142857142857,22.86,2.86
2022-02-09,SG,27,12,2,0.4444444444444444,0.07407407407407407,44.44,7.41
2022-02-09,SI,31,13,5,0.41935483870967744,0.16129032258064516,41.94,16.13
